"","Cellulomonas_unclassified","Atopobium_unclassified","Olsenella_umbonata","Olsenella_unclassified","Olegusella_massiliensis","Olegusella_unclassified","Arabia_unclassified","Eggerthella_unclassified","Gordonibacter_unclassified","Anaerorhabdus_unclassified","Bacteroides_caecimuris","Bacteroides_dorei","Bacteroides_faecichinchillae","Bacteroides_paurosaccharolyticus","Bacteroides_unclassified","Bacteroides_uniformis","Bacteroides_vulgatus","Duncaniella_sp._C9","Duncaniella_unclassified","Muribaculum_intestinale","Muribaculum_sp._H5","Muribaculum_sp._TLL-A4","Muribaculum_unclassified","Culturomica_unclassified","Odoribacter_unclassified","Paraprevotella_unclassified","Prevotella_copri","Prevotella_denticola","Prevotella_marshii","Prevotella_scopos","Prevotella_unclassified","Alistipes_sp._Marseille-P5997","Alistipes_unclassified","Parabacteroides_distasonis","Parabacteroides_goldsteinii","Parabacteroides_sp._CT06","Parabacteroides_unclassified","Candidatus_Azobacteroides_unclassified","Rufibacter_unclassified","Blattabacterium_sp._[Mastotermes_darwiniensis]","Alicyclobacillus_unclassified","Bacillus_unclassified","Paenibacillus_unclassified","Macrococcus_unclassified","Staphylococcus_unclassified","Enterococcus_unclassified","Christensenella_massiliensis","Christensenella_minuta","Christensenella_timonensis","Butyricicoccus_unclassified","Clostridium_phoceensis","Clostridium_unclassified","Massilioclostridium_unclassified","Clostridiales_unclassified","Eubacterium_coprostanoligenes","Hungateiclostridium_unclassified","Mageeibacillus_unclassified","Pseudobacteroides_unclassified","Pseudoclostridium_unclassified","Ruminiclostridium_unclassified","Thermoclostridium_unclassified","Hungateiclostridiaceae_bacterium_KB18","Butyrivibrio_unclassified","Dorea_unclassified","Lachnoclostridium_unclassified","Niameybacter_unclassified","Oscillibacter_unclassified","Oscillibacter_valericigenes","Anaerotruncus_unclassified","Angelakisella_unclassified","Bittarella_unclassified","Faecalibacterium_unclassified","Fournierella_unclassified","Ruminococcaceae_unclassified","Ruminococcus_unclassified","Ruthenibacterium_unclassified","Monoglobus_unclassified","Allobaculum_stercoricanis","Allobaculum_unclassified","Bulleidia_unclassified","[Clostridium]_cocleatum","Erysipelothrix_unclassified","Faecalibaculum_unclassified","Faecalicoccus_unclassified","Faecalitalea_unclassified","Massiliomicrobiota_unclassified","Turicibacter_sp._H121","Turicibacter_unclassified","Peptoniphilus_unclassified","Urinacoccus_unclassified","Ezakiella_unclassified","Hoeflea_unclassified","Roseospirillum_unclassified","Sphingobium_unclassified","Pelistega_unclassified","Comamonadaceae_unclassified","Curvibacter_unclassified","Turicimonas_muris","Burkholderiales_bacterium_YL45","Aquaspirillum_unclassified","Mailhella_unclassified","Helicobacter_apodemus","Helicobacter_himalayensis","Enterobacteriaceae_unclassified","Escherichia_unclassified","Providencia_unclassified","Proteobacteria_unclassified","Akkermansia_muciniphila","Akkermansia_unclassified","Age","Strain","Genotype"
"X8_BKM_8860_1","0.0505287897","0.035","0.1","0.025236593","0.05263158","0.02272727","0.00990099","0.052980132","0.037453184","0.00000000","0.000000000","0.00000000","0.06666667","0.001029866","0.0029186891","0.000000000","0.052154195","0.0084139672","1.000345e-02","0.0103680664","0.0055955236","0.0046714419","9.765166e-03","0.003703704","0.0053015242","0.0053300533","0.05333333","0.00000000","0.000000000","0.00000000","9.400075e-03","0.006410256","0.0012965223","0.0015634772","0.03237858","0.0276134122","0.0092221331","0.000000000","0.0045636052","0.00000000","0.10344828","0.003571429","0.018518519","0.031250","0.009090909","0.003460208","0.11111111","0.01408451","0.06349206","0.019064125","0.00000000","0.0191632066","0.023569024","0.01562500","0.06060606","0.0098349139","0.071942446","0.000000000","0.0429996560","0.035928144","0.028985507","0.00","0.0393734124","0.034146341","0.008904720","0.033248082","0.0144674482","0.009615385","0.023746702","0.011650485","0.08695652","0.046184739","0.007434944","0.00000000","0.020746888","0.016806723","0.02020202","0.01470588","0.0553600433","0.011904762","0.0043160691","0.005665722","0.0555784273","0.047244094","0.036796537","0.0036283007","0.005578801","0.0047393365","0.07692308","0.02666667","0.00","0.01851852","0.044247788","0.0000","0.0000000","0.050","0.05555556","0.000000000","0.0039682540","0.15789474","0.0079328045","0.025806452","0.03370787","0.00000000","0.000000000","0.011764706","0.00000000","0.0346111720","0.044510386","8 Weeks","B6","KO"
"X8_BKM_8860_2","0.0693301998","0.005","0.0","0.003154574","0.05263158","0.02272727","0.01980198","0.022075055","0.007490637","0.03333333","0.011086475","0.00000000","0.00000000","0.003089598","0.0054566797","0.000000000","0.072562358","0.0071518721","9.510669e-03","0.0158113012","0.0078337330","0.0037371535","9.166863e-03","0.005555556","0.0046388337","0.0061500615","0.04000000","0.00000000","0.015384615","0.00000000","9.516701e-03","0.016025641","0.0030506406","0.0035959975","0.07596513","0.0545693623","0.0160384924","0.006666667","0.0051340559","0.00000000","0.06896552","0.003571429","0.027777778","0.031250","0.034545455","0.015570934","0.00000000","0.01408451","0.01587302","0.025996534","0.00000000","0.0253912488","0.033670034","0.01953125","0.03030303","0.0136986301","0.071942446","0.003663004","0.0526315789","0.035928144","0.036231884","0.00","0.0359864522","0.039024390","0.015583259","0.071611253","0.0154652033","0.000000000","0.018469657","0.015533981","0.17391304","0.020080321","0.000000000","0.00000000","0.027662517","0.067226891","0.00000000","0.05882353","0.0243638332","0.011904762","0.0036520584","0.012747875","0.0395224372","0.031496063","0.012987013","0.0100786132","0.002789400","0.0147755785","0.00000000","0.01333333","0.10","0.03703704","0.088495575","0.1250","0.1111111","0.000","0.00000000","0.002865330","0.0061728395","0.00000000","0.0018665422","0.000000000","0.02247191","0.00000000","0.000000000","0.052941176","0.00000000","0.0841182913","0.097922849","8 Weeks","B6","KO"
"X8_BWF_8754_1","0.0205640423","0.025","0.1","0.047318612","0.00000000","0.02272727","0.00000000","0.013245033","0.014981273","0.00000000","0.004434590","0.00000000","0.00000000","0.001029866","0.0021255671","0.004587156","0.004535147","0.0071518721","1.433992e-02","0.0215137377","0.0028776978","0.0090314544","1.378235e-02","0.016666667","0.0072895958","0.0161951620","0.02666667","0.00000000","0.015384615","0.00000000","1.478821e-02","0.016025641","0.0266931056","0.0064102564","0.00498132","0.0000000000","0.0054129912","0.020000000","0.0051340559","0.09090909","0.00000000","0.014285714","0.027777778","0.015625","0.003636364","0.000000000","0.00000000","0.00000000","0.00000000","0.005199307","0.00000000","0.0156499521","0.016835017","0.00781250","0.00000000","0.0084299262","0.007194245","0.047619048","0.0061919505","0.008982036","0.000000000","0.00","0.0105842506","0.000000000","0.004007124","0.005115090","0.0052382140","0.000000000","0.034300792","0.019417476","0.00000000","0.012048193","0.018587361","0.08571429","0.027662517","0.109243697","0.04040404","0.01470588","0.0201678397","0.035714286","0.0003320053","0.015580737","0.0209962948","0.011811024","0.006493506","0.0000000000","0.011157601","0.0125453025","0.00000000","0.01333333","0.00","0.00000000","0.000000000","0.0000","0.0000000","0.000","0.00000000","0.042979943","0.0388007055","0.00000000","0.0004666356","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.0418400876","0.026706231","8 Weeks","B6","WT"
"X8_BWF_8754_2","0.0188014101","0.090","0.1","0.018927445","0.05263158","0.15909091","0.00990099","0.015452539","0.026217228","0.00000000","0.000000000","0.00000000","0.00000000","0.000000000","0.0017131436","0.000000000","0.000000000","0.0100967606","1.153107e-02","0.0329186107","0.0019184652","0.0096543133","1.768200e-02","0.005555556","0.0145791915","0.0073800738","0.00000000","0.00000000","0.007692308","0.00000000","1.821702e-02","0.019230769","0.0288285540","0.0065666041","0.00871731","0.0006574622","0.0076182839","0.013333333","0.0057045066","0.00000000","0.03448276","0.000000000","0.000000000","0.000000","0.003636364","0.003460208","0.00000000","0.00000000","0.03174603","0.003466205","0.00000000","0.0322580645","0.010101010","0.01953125","0.00000000","0.0333684580","0.007194245","0.091575092","0.0371517028","0.002994012","0.021739130","0.00","0.0071972904","0.004878049","0.003561888","0.000000000","0.0014966326","0.000000000","0.013192612","0.019417476","0.00000000","0.004016064","0.026022305","0.05714286","0.026279391","0.008403361","0.03030303","0.04411765","0.0147536546","0.125000000","0.0000000000","0.072237960","0.0181144504","0.043307087","0.017316017","0.0000000000","0.004184100","0.0228603290","0.00000000","0.01333333","0.00","0.00000000","0.000000000","0.0000","0.0000000","0.000","0.05555556","0.051575931","0.0467372134","0.00000000","0.0023331778","0.025806452","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.0238773275","0.020771513","8 Weeks","B6","WT"
"X8_BWF_8755_1","0.0176263220","0.015","0.0","0.009463722","0.00000000","0.00000000","0.00000000","0.004415011","0.026217228","0.03333333","0.004434590","0.00000000","0.00000000","0.007209063","0.0071698233","0.004587156","0.002267574","0.0084139672","1.394570e-02","0.0259201659","0.0003197442","0.0052943008","1.303447e-02","0.005555556","0.0046388337","0.0180401804","0.02666667","0.00000000","0.023076923","0.00000000","1.670088e-02","0.003205128","0.0038895668","0.0096935585","0.00498132","0.0013149244","0.0122293504","0.020000000","0.0074158585","0.00000000","0.00000000","0.003571429","0.000000000","0.000000","0.001818182","0.010380623","0.00000000","0.00000000","0.00000000","0.005199307","0.00000000","0.0148514851","0.013468013","0.01171875","0.00000000","0.0172110994","0.007194245","0.069597070","0.0085999312","0.014970060","0.014492754","0.00","0.0270956816","0.000000000","0.001780944","0.012787724","0.0024943876","0.000000000","0.013192612","0.054368932","0.00000000","0.020080321","0.011152416","0.00000000","0.022130014","0.000000000","0.03030303","0.01470588","0.0121819166","0.017857143","0.0000000000","0.014164306","0.0082338411","0.007874016","0.006493506","0.0002015723","0.044630404","0.0242542515","0.00000000","0.00000000","0.00","0.00000000","0.008849558","0.0000","0.0000000","0.000","0.05555556","0.017191977","0.0326278660","0.00000000","0.0000000000","0.000000000","0.01123596","0.00000000","0.000000000","0.011764706","0.00000000","0.0170865279","0.014836795","8 Weeks","B6","WT"
"X8_BWF_8852_1","0.0017626322","0.000","0.0","0.015772871","0.00000000","0.00000000","0.00000000","0.022075055","0.007490637","0.00000000","0.006651885","0.00000000","0.00000000","0.002059732","0.0019986676","0.000000000","0.000000000","0.0067311737","1.433992e-02","0.0264385692","0.0118305356","0.0221114917","1.309857e-02","0.005555556","0.0086149768","0.0129151292","0.00000000","0.00000000","0.015384615","0.00000000","7.020899e-03","0.000000000","0.0021354484","0.0025797373","0.00000000","0.0387902696","0.0052125100","0.026666667","0.0085567598","0.13636364","0.00000000","0.007142857","0.000000000","0.000000","0.000000000","0.008650519","0.05555556","0.00000000","0.00000000","0.022530329","0.00000000","0.0079846694","0.006734007","0.00390625","0.00000000","0.0073761855","0.000000000","0.003663004","0.0168558652","0.008982036","0.028985507","0.00","0.0177815411","0.024390244","0.002226180","0.000000000","0.0039910202","0.000000000","0.018469657","0.013592233","0.00000000","0.020080321","0.003717472","0.11428571","0.002766252","0.033613445","0.00000000","0.01470588","0.0253113156","0.017857143","0.0009960159","0.007082153","0.0065870729","0.000000000","0.032467532","0.0000000000","0.000000000","0.0025090605","0.00000000","0.00000000","0.00","0.00000000","0.026548673","0.0000","0.0000000","0.000","0.00000000","0.002865330","0.0088183422","0.10526316","0.0018665422","0.006451613","0.00000000","0.00000000","0.000000000","0.005882353","0.00000000","0.0271631982","0.014836795","8 Weeks","B6","WT"
"X8_BWF_8852_2","0.0029377203","0.005","0.2","0.015772871","0.00000000","0.00000000","0.00000000","0.000000000","0.003745318","0.06666667","0.004434590","0.00000000","0.06666667","0.000000000","0.0027917896","0.009174312","0.002267574","0.0071518721","1.576898e-02","0.0344738206","0.0167865707","0.0239800685","1.472254e-02","0.001851852","0.0072895958","0.0170151702","0.00000000","0.00000000","0.023076923","0.00000000","8.070536e-03","0.003205128","0.0016015863","0.0034396498","0.00373599","0.0466798159","0.0086206897","0.006666667","0.0068454079","0.00000000","0.00000000","0.010714286","0.009259259","0.000000","0.001818182","0.005190311","0.00000000","0.00000000","0.01587302","0.013864818","0.00000000","0.0087831364","0.003367003","0.00390625","0.00000000","0.0119423955","0.000000000","0.000000000","0.0254557964","0.005988024","0.014492754","0.00","0.0177815411","0.014634146","0.001780944","0.000000000","0.0054876528","0.009615385","0.013192612","0.011650485","0.00000000","0.014056225","0.003717472","0.02857143","0.009681881","0.033613445","0.00000000","0.04411765","0.0106930157","0.000000000","0.0016600266","0.018413598","0.0074104570","0.007874016","0.023809524","0.0002015723","0.001394700","0.0047393365","0.00000000","0.01333333","0.00","0.03703704","0.000000000","0.0000","0.0000000","0.000","0.00000000","0.011461318","0.0141093474","0.00000000","0.0023331778","0.000000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.0159912377","0.005934718","8 Weeks","B6","WT"
"X8_BWM_8745_1","0.0082256169","0.025","0.0","0.025236593","0.00000000","0.02272727","0.03960396","0.024282561","0.003745318","0.03333333","0.006651885","0.00000000","0.00000000","0.003089598","0.0026966150","0.000000000","0.002267574","0.0025241902","7.243877e-03","0.0222913427","0.0025579536","0.0115228901","1.547042e-02","0.001851852","0.0066269052","0.0065600656","0.01333333","0.00000000","0.007692308","0.00000000","1.905673e-02","0.012820513","0.0040420988","0.0068011257","0.01618929","0.0000000000","0.0094226143","0.006666667","0.0045636052","0.00000000","0.03448276","0.039285714","0.000000000","0.000000","0.003636364","0.000000000","0.00000000","0.00000000","0.03174603","0.005199307","0.00000000","0.0199616736","0.006734007","0.02343750","0.00000000","0.0245872849","0.000000000","0.091575092","0.0141038872","0.020958084","0.036231884","0.05","0.0139712108","0.000000000","0.011130899","0.002557545","0.0067348466","0.019230769","0.013192612","0.011650485","0.01449275","0.012048193","0.011152416","0.05714286","0.013831259","0.042016807","0.05050505","0.04411765","0.0412831619","0.047619048","0.0009960159","0.026912181","0.0522848909","0.011811024","0.000000000","0.0000000000","0.001394700","0.0091998885","0.00000000","0.00000000","0.00","0.11111111","0.097345133","0.0625","0.0000000","0.000","0.00000000","0.005730659","0.0052910053","0.00000000","0.0107326178","0.045161290","0.00000000","0.00000000","0.000000000","0.070588235","0.00000000","0.0083242059","0.014836795","8 Weeks","B6","WT"
"X8_BWM_8745_2","0.0035252644","0.030","0.0","0.022082019","0.00000000","0.02272727","0.04950495","0.019867550","0.014981273","0.03333333","0.000000000","0.00000000","0.00000000","0.001029866","0.0021890168","0.004587156","0.000000000","0.0037862852","6.356872e-03","0.0189217211","0.0027178257","0.0109000311","1.177376e-02","0.003703704","0.0072895958","0.0102501025","0.01333333","0.00000000","0.015384615","0.00000000","1.350532e-02","0.016025641","0.0025167785","0.0053158224","0.01992528","0.0000000000","0.0052125100","0.026666667","0.0039931546","0.04545455","0.00000000","0.053571429","0.000000000","0.015625","0.012727273","0.001730104","0.00000000","0.00000000","0.01587302","0.012131716","0.01818182","0.0153305653","0.003367003","0.01171875","0.00000000","0.0179135933","0.000000000","0.084249084","0.0123839009","0.017964072","0.014492754","0.00","0.0254022015","0.000000000","0.012466607","0.000000000","0.0089797955","0.000000000","0.010554090","0.034951456","0.01449275","0.012048193","0.014869888","0.11428571","0.026279391","0.016806723","0.06060606","0.04411765","0.0254466703","0.041666667","0.0000000000","0.033994334","0.0242898312","0.019685039","0.008658009","0.0004031445","0.000000000","0.0103150265","0.07692308","0.00000000","0.00","0.03703704","0.017699115","0.0000","0.0000000","0.000","0.11111111","0.014326648","0.0074955908","0.00000000","0.0195986934","0.038709677","0.04494382","0.00000000","0.000000000","0.082352941","0.00000000","0.0162102957","0.020771513","8 Weeks","B6","WT"
"X8_BWM_8747_1","0.0240893067","0.010","0.0","0.031545741","0.00000000","0.02272727","0.03960396","0.013245033","0.011235955","0.06666667","0.000000000","0.00000000","0.00000000","0.007209063","0.0068842994","0.000000000","0.000000000","0.0054690787","6.209038e-03","0.0209953344","0.0004796163","0.0099657428","1.330157e-02","0.001851852","0.0019880716","0.0102501025","0.02666667","0.00000000","0.023076923","0.00000000","1.254898e-02","0.003205128","0.0032031727","0.0032051282","0.02241594","0.0000000000","0.0050120289","0.006666667","0.0034227039","0.04545455","0.06896552","0.028571429","0.000000000","0.000000","0.001818182","0.001730104","0.00000000","0.00000000","0.04761905","0.003466205","0.01818182","0.0242733951","0.013468013","0.01171875","0.03030303","0.0172110994","0.028776978","0.117216117","0.0030959752","0.020958084","0.000000000","0.00","0.0296359018","0.000000000","0.004452360","0.000000000","0.0047393365","0.000000000","0.000000000","0.009708738","0.00000000","0.022088353","0.029739777","0.00000000","0.013831259","0.008403361","0.03030303","0.00000000","0.0230102870","0.005952381","0.0003320053","0.004249292","0.0205846027","0.003937008","0.004329004","0.0000000000","0.006973501","0.0027878450","0.00000000","0.00000000","0.05","0.03703704","0.123893805","0.1250","0.0000000","0.050","0.00000000","0.014326648","0.0070546737","0.00000000","0.0013999067","0.006451613","0.00000000","0.00000000","0.000000000","0.082352941","0.01666667","0.0722891566","0.059347181","8 Weeks","B6","WT"
"X8_BWM_8747_2","0.0293772033","0.015","0.0","0.025236593","0.00000000","0.00000000","0.04950495","0.011037528","0.011235955","0.06666667","0.011086475","0.00000000","0.00000000","0.022657055","0.0109450842","0.013761468","0.004535147","0.0071518721","8.475829e-03","0.0184033178","0.0001598721","0.0140143258","1.287421e-02","0.007407407","0.0019880716","0.0168101681","0.01333333","0.00000000","0.007692308","0.00000000","1.761056e-02","0.022435897","0.0053386211","0.0060193871","0.04483188","0.0000000000","0.0088211708","0.013333333","0.0039931546","0.00000000","0.06896552","0.053571429","0.000000000","0.000000","0.001818182","0.005190311","0.05555556","0.00000000","0.01587302","0.010398614","0.00000000","0.0325774513","0.010101010","0.03906250","0.04545455","0.0186160871","0.021582734","0.095238095","0.0013759890","0.017964072","0.007246377","0.00","0.0736663844","0.000000000","0.008014248","0.002557545","0.0054876528","0.000000000","0.007915567","0.033009709","0.01449275","0.038152610","0.014869888","0.05714286","0.035961272","0.000000000","0.06060606","0.01470588","0.0186789388","0.005952381","0.0000000000","0.018413598","0.0181144504","0.003937008","0.006493506","0.0004031445","0.006973501","0.0025090605","0.00000000","0.00000000","0.00","0.05555556","0.141592920","0.0625","0.0000000","0.075","0.05555556","0.011461318","0.0149911817","0.05263158","0.0004666356","0.019354839","0.03370787","0.00000000","0.000000000","0.094117647","0.00000000","0.0768893757","0.044510386","8 Weeks","B6","WT"
"X8_BWM_8847_1","0.0816686251","0.005","0.0","0.037854890","0.00000000","0.00000000","0.00000000","0.000000000","0.000000000","0.00000000","0.008869180","0.00000000","0.00000000","0.018537590","0.0195425272","0.022935780","0.006802721","0.0151451409","1.015128e-02","0.0023328149","0.0000000000","0.0021800062","1.292763e-02","0.000000000","0.0000000000","0.0020500205","0.08000000","0.00000000","0.007692308","0.00000000","9.120172e-03","0.003205128","0.0022879805","0.0023452158","0.20423412","0.0525969757","0.0138331997","0.000000000","0.0062749572","0.00000000","0.00000000","0.000000000","0.000000000","0.000000","0.000000000","0.000000000","0.05555556","0.14084507","0.00000000","0.000000000","0.00000000","0.0031938678","0.000000000","0.00781250","0.03030303","0.0000000000","0.000000000","0.000000000","0.0000000000","0.000000000","0.000000000","0.00","0.0000000000","0.000000000","0.000000000","0.000000000","0.0009977551","0.000000000","0.000000000","0.000000000","0.00000000","0.000000000","0.000000000","0.00000000","0.000000000","0.000000000","0.01010101","0.00000000","0.0000000000","0.000000000","0.0000000000","0.000000000","0.0000000000","0.000000000","0.000000000","0.0000000000","0.000000000","0.0002787845","0.00000000","0.00000000","0.00","0.01851852","0.000000000","0.0000","0.0000000","0.050","0.05555556","0.074498567","0.0895061728","0.00000000","0.0041997200","0.225806452","0.28089888","0.00000000","0.002288330","0.000000000","0.00000000","0.0181818182","0.002967359","8 Weeks","B6","WT"
"X8_BWM_8847_2","0.0616921269","0.000","0.1","0.041009464","0.00000000","0.00000000","0.00000000","0.000000000","0.003745318","0.00000000","0.002217295","0.04545455","0.00000000","0.014418126","0.0206846229","0.013761468","0.002267574","0.0185107278","7.785936e-03","0.0028512182","0.0003197442","0.0028028652","1.242548e-02","0.000000000","0.0000000000","0.0014350144","0.01333333","0.00000000","0.000000000","0.00000000","8.956895e-03","0.006410256","0.0013727883","0.0021888680","0.16064757","0.0361604208","0.0138331997","0.000000000","0.0028522533","0.00000000","0.00000000","0.000000000","0.000000000","0.000000","0.000000000","0.000000000","0.16666667","0.07042254","0.01587302","0.000000000","0.00000000","0.0044714149","0.003367003","0.00390625","0.01515152","0.0003512469","0.000000000","0.000000000","0.0000000000","0.000000000","0.000000000","0.00","0.0000000000","0.000000000","0.000000000","0.000000000","0.0004988775","0.000000000","0.000000000","0.000000000","0.00000000","0.000000000","0.000000000","0.00000000","0.001383126","0.000000000","0.00000000","0.00000000","0.0000000000","0.000000000","0.0000000000","0.000000000","0.0004116921","0.000000000","0.000000000","0.0000000000","0.000000000","0.0000000000","0.00000000","0.00000000","0.00","0.00000000","0.008849558","0.0625","0.0000000","0.025","0.11111111","0.108882521","0.0806878307","0.00000000","0.0074661689","0.122580645","0.05617978","0.00000000","0.006864989","0.000000000","0.00000000","0.0457831325","0.035608309","8 Weeks","B6","WT"
